name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
平塘县,2020,0.8033488269314378,0.21693869502918398,0.7884928261223215,-0.021176764518048063,-0.258844438757808,303.4039633925467,0.8483397284585723,976.0408900263276,20.86060790730026
息烽县,2020,0.7358065456265087,0.24165812980721285,0.7244826466521654,-0.025189942962545023,-0.23321061756721664,298.9374478289636,0.7503399588939788,1110.0713193979618,15.757215466548224
务川仡佬族苗族自治县,2020,0.7253935265787994,0.2602452842687891,0.7662550676180748,-0.03076440948125359,-0.2337913488453027,307.9433863836641,0.7386719382168436,970.9883621092166,21.08724520263852
赫章县,2020,0.5776976790398445,0.29646697950357,0.6926600168172041,-0.04573271260678072,-0.17111868963440002,301.59524664930615,0.5245860348183463,1996.9312587081813,20.026568106152943
德江县,2020,0.6989424216983279,0.25078259738129505,0.7444327324055849,-0.030937902892746654,-0.22356921557315595,308.22168357506246,0.7098321472943121,827.8412913631677,19.632236120602787
安龙县,2020,0.5870027258669563,0.32897773861106694,0.6958071134279027,-0.04329200588985616,-0.17672479621884402,303.6248436769326,0.5348329813154231,1280.6573315772923,18.936114441483493
锦屏县,2020,0.8470826311404854,0.21079987905488637,0.7866853672573625,-0.009618069912800762,-0.27997407424988635,307.7486669762314,0.8873323774474758,619.0067905578541,18.457858963484206
罗甸县,2020,0.8046408988554115,0.22047503129876378,0.7915623629028513,-0.01977591496562635,-0.26189125908193905,305.6450996474844,0.842305863666996,730.683677023574,24.777473855008157
修文县,2020,0.6975722538672307,0.29163851934741003,0.7225459826456824,-0.02973047760482044,-0.2227290752474009,303.29136459335626,0.6998006362777287,1275.3681694095192,13.964269004571234
凤冈县,2020,0.7379165848057545,0.2181609294164378,0.7361764802671028,-0.024046234859073656,-0.2328713909340273,302.61291301874377,0.7732353794328931,862.1705373624899,17.212570399169174
沿河土家族自治县,2020,0.687502011369372,0.24771228513221266,0.7454729376847223,-0.03308380146076393,-0.21530833590190565,306.24013916310327,0.6880826664660289,748.386188539292,21.731166837660016
剑河县,2020,0.8710329408293205,0.16885321317737248,0.8079029558592822,-0.009433594578537161,-0.2863074456505484,307.4708372947208,0.9284955764341559,819.455615698034,23.741981379452326
长顺县,2020,0.7825571723257826,0.22740632238525715,0.7780868041320523,-0.025101012228915576,-0.251051650253492,302.9956005298744,0.8377402944437633,1228.1410387740582,18.399803288881465
清镇市,2020,0.6641735542356367,0.2935794479988698,0.7091816145187627,-0.03272746438277617,-0.21059168454237512,304.9036306640698,0.656837565082027,1285.3667074088603,13.71274366506018
湄潭县,2020,0.7452825527844529,0.23040862235908915,0.7305996151752032,-0.02334893109393832,-0.23611777020304367,300.18324322428225,0.7676884629706839,944.8928639939521,16.807955707202648
松桃苗族自治县,2020,0.7482154579755513,0.2561505660980538,0.7549568415891199,-0.021544677629191662,-0.2393784268761225,303.6776290610326,0.7700137126066257,707.512448768675,18.59984298616077
台江县,2020,,,,,,,,915.0924992689502,22.343216278234213
龙里县,2020,0.8170872524662495,0.24771120058967885,0.7653297308166293,-0.018321556415076306,-0.2628657309310626,297.93862387224533,0.854485807954496,1304.2649190506868,16.457149948134873
余庆县,2020,0.7493713727394427,0.23417793389870278,0.7339032113347533,-0.02343255457501135,-0.2347176361704536,299.5302453381993,0.7729001355262038,859.6895532631842,17.878689519729328
黎平县,2020,0.8419174103051912,0.19692501109677682,0.7939620149729792,-0.011803823375868066,-0.2753134766450607,307.5822612731158,0.8993312724902804,699.829642887993,18.53497867550021
惠水县,2020,0.7871445275054674,0.23221211667113678,0.7735646705137841,-0.023008763207821924,-0.2525813482834602,301.5059391964858,0.8354433721491744,1140.7467126853517,18.047990126150047
习水县,2020,0.7026309775423166,0.23391085361628045,0.7169952927725172,-0.02653335916804472,-0.2133327048130201,301.5900920829802,0.7210736035850992,1051.0339394475232,22.961421193651415
榕江县,2020,0.8344196050111364,0.17125920846842896,0.8075670177283417,-0.016623522574508515,-0.26587546159461123,306.5214477423278,0.9040028786699192,703.5128241648887,21.689412858444683
三都水族自治县,2020,,,,,,,,746.0270662713323,20.513352547146788
赤水市,2020,0.6745873434221288,0.18320098442877336,0.7375805673518818,-0.03192864014745078,-0.1987019810761339,303.7412752410724,0.7190439424515599,792.7612183685056,23.783933574303237
从江县,2020,0.8304738169060187,0.20755943325505488,0.7828135317360888,-0.012376720251352318,-0.2713553325045597,307.12424209715664,0.8888347555542507,680.4101499552613,21.65508696408083
仁怀市,2020,0.6517937972574283,0.24726798820186602,0.6874907305455631,-0.030870222685196347,-0.195617043369952,300.4444064017353,0.6333335524891112,946.3379678213868,20.709744676684654
雷山县,2020,,,,,,,,1167.3668990317299,23.389281630402778
麻江县,2020,0.8281476100514505,0.20675935674041251,0.7784284168581981,-0.01590821848942053,-0.27104350514965775,300.4425957333833,0.8809842529045703,981.3397016023657,18.559567079340738
丹寨县,2020,,,,,,,,877.9889417392562,21.826499762308245
南明区,2024,0.42892991909151007,0.38432365260136875,0.565814974202573,-0.05280954582877769,-0.12240861250247947,311.2023417073459,0.3862061460418926,1139.5523098322376,11.184223136801423
钟山区,2024,0.651806292897413,0.31957439841956836,0.6967148280108313,-0.0361004777012349,-0.19687676854690145,299.86884532031746,0.6313926651562873,1902.34122680671,17.911269220930347
红花岗区,2024,0.6343270754333142,0.31984611481994846,0.698137022970871,-0.03405642306778921,-0.19426772666095274,308.3492815333127,0.6020431283409102,933.5669983857757,14.672736770802345
西秀区,2024,0.5973769203448087,0.3337394779329965,0.7001335769013728,-0.04239263270582715,-0.18470550367249133,306.1940466294042,0.5639127759449215,1339.189087307349,12.227955247895533
七星关区,2024,0.7939890204399697,0.2342456533939903,0.7650378029464739,-0.024267018407181564,-0.24227658633734453,301.038497307259,0.8330750368279051,1521.3891714390936,19.32678798457522
碧江区,2024,0.675672673533741,0.2740284596457556,0.7260358820027693,-0.03274959707421796,-0.20260099695075048,307.20616259127524,0.7147406930156532,480.2222948418184,20.1128393588771
兴义市,2024,0.4712152320715284,0.3336327890866077,0.6318111966743217,-0.05362463530889732,-0.13005141764707623,302.8916475672361,0.4065041094821334,1322.791188195281,18.961765395021537
凯里市,2024,0.6421940104396667,0.30833273640132014,0.7240084467018781,-0.03628625592769231,-0.1985413166770573,309.39391978313034,0.6326372697496201,857.6180257412993,18.180579370970605
都匀市,2024,0.7283231143085427,0.27614685773579517,0.7618163605279306,-0.03153646620304761,-0.22212170986760074,306.2124410272936,0.757323213604658,1031.376262627992,18.343166104520474
云岩区,2024,0.43623060706872135,0.39661761833319664,0.5484069790395284,-0.04307675971937061,-0.12632166159338173,309.8113168360736,0.39767158887718973,1183.758742944572,13.698030457116284
六枝特区,2024,0.5663596507962857,0.3339061291451978,0.6680522046856692,-0.04524383725589424,-0.16915807269453942,299.7560813109372,0.5121729488677955,1418.4881072881678,19.08170301040251
汇川区,2024,0.6868994041355287,0.3081609950314216,0.7383881895669614,-0.03288549630747108,-0.2098588948357758,306.87889001782594,0.6822196529489274,1065.3642629242113,20.32346716017569
平坝区,2024,0.5333445645014211,0.3530935886776416,0.6725565956164032,-0.04722390863897931,-0.1681246262867046,308.5808986104194,0.4830629753757155,1315.0843664055114,12.2915797275477
大方县,2024,0.8048107814219264,0.23313980755856803,0.7696076779761201,-0.022951278158439264,-0.24686028353687514,300.24179534005515,0.8323390424692629,1545.1919634792923,17.53474957554723
万山区,2024,0.7285356216332102,0.2660323022155927,0.7564113581700738,-0.028911747484602752,-0.2223263121577309,307.12703980722523,0.7540326124119398,612.3859121692032,18.65989633518721
兴仁市,2024,0.41384494303132047,0.3408052480611358,0.6065991166327913,-0.06082485555232281,-0.10220780418301588,301.9719696585513,0.34505883535306225,1411.9887771950441,15.28878971452757
黄平县,2024,0.7207558299165797,0.27311613054329864,0.7596334525466633,-0.029668271228662103,-0.2242411940698973,308.6654298695262,0.7290547839277861,891.0218291394474,17.242737258648138
福泉市,2024,0.6968932205174241,0.2809473794457196,0.7556055726702094,-0.03471327939852145,-0.21333931170052398,307.54539842142714,0.7088736135682328,1093.2795080176995,16.53633779864983
花溪区,2024,0.5678862125030296,0.35240330143306453,0.6745373633642475,-0.04263585114684488,-0.17501476431028637,309.3635652639973,0.5338646568853456,1219.4286157412168,12.741578818601054
水城区,2024,0.6336599633263115,0.30370517948509346,0.7002800307345682,-0.03969523954276227,-0.18989262465404247,298.6170479990948,0.5943351959754922,1699.298088919062,22.350633555796723
播州区,2024,0.5987428079944309,0.3138631770418878,0.6994021153984834,-0.03905164634715452,-0.18399483439200084,308.5973280438603,0.5666089389967518,965.7846090014217,15.404858000419503
普定县,2024,0.5336910287976663,0.3433450320193155,0.668774952991445,-0.049106001062893145,-0.15979743805926253,303.2211684919981,0.47052292702817555,1351.11530426589,16.117719941879542
黔西市,2024,0.5046030051143056,0.3331796496261211,0.6841338606252593,-0.055156116657206544,-0.15144518876875934,308.0427976605776,0.4356189381610871,1287.214364808951,14.648810626560154
江口县,2024,0.8084244300910285,0.2345545225422125,0.7992575743313035,-0.017330276830764487,-0.25965197026522313,306.92299229165263,0.8479816988849034,765.3581777548064,21.87273315964809
普安县,2024,0.46777113911585616,0.34587311133682114,0.6319844081194006,-0.057126040430466735,-0.12171061784914423,300.0160459420381,0.41191362941044535,1544.1934901694656,18.70512243638652
施秉县,2024,0.745626053833884,0.2673340834113549,0.7754478848494285,-0.027876569218213697,-0.2288053244925595,308.3219759045436,0.7685918309671597,872.0525365701538,18.754571641120165
荔波县,2024,0.7850007937959709,0.2092654851242376,0.7902468675928087,-0.027048064873383824,-0.2333867057517306,305.1620604015149,0.8618605701084597,772.2303724721966,21.685709163379876
乌当区,2024,0.6943254893266275,0.3272398125904842,0.7377021132013696,-0.03287923756139822,-0.21186986407357908,305.80969067158077,0.6886532596710393,1225.2771776373677,15.378299430637345
盘州市,2024,0.43843105688734785,0.3283305906896994,0.612299445217187,-0.058261075878158895,-0.11324885575480607,299.8137293696851,0.3683609091259618,1796.058884122353,18.725719204995013
桐梓县,2024,0.7533972431101695,0.2652104601176665,0.7612713399024938,-0.027950447505992838,-0.22764308479407283,305.72961878613154,0.7643195679546826,1112.9529182439042,22.76752162122059
