name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
贵定县,2020,0.7725732966191601,0.2518996863523637,0.7712655241089786,-0.022063034026112507,-0.2531854402280075,305.57972664420674,0.8092127466789859,1195.5715303229242,18.191848336582858
白云区,2020,0.49670195101467274,0.3667017539729815,0.5891515934430901,-0.04643260499273037,-0.14702003832990432,308.37007072035607,0.46662159704521017,1321.632220050938,10.584673327839715
绥阳县,2020,,,,,,,,1069.4836260155707,20.79296572861266
关岭布依族苗族自治县,2020,0.4262366682671497,0.3209757502921313,0.6312216528216912,-0.0681518400025311,-0.10762382025145285,307.4297668170752,0.3458319710572568,1121.8642651252246,20.38629531019962
织金县,2020,0.654135393013051,0.31084811384786193,0.7187690333020554,-0.03743730755225066,-0.19149665081411715,301.59557504064844,0.621558080811025,1505.4470052046038,18.300475490551168
石阡县,2020,,,,,,,,863.9191482723166,19.597493409290816
贞丰县,2020,0.6213828642345356,0.2854085800936942,0.7191235453606446,-0.0429617071400854,-0.19168880322292778,306.79982731309104,0.5956876235228358,962.2832109292109,19.379156112366886
镇远县,2020,,,,,,,,787.9616401761441,19.782300543037383
瓮安县,2020,,,,,,,,1055.523753617619,16.211191849906726
观山湖区,2020,0.5452980321941231,0.3580931587451315,0.6180416791251329,-0.04164585311627703,-0.16247203654943174,308.3450061194938,0.5294668674241391,1275.7640161492309,12.600648518124588
正安县,2020,,,,,,,,1003.7931708879373,20.489202014252395
紫云苗族布依族自治县,2020,0.7643903549600158,0.22366415050545116,0.7875949297533886,-0.027674893099319583,-0.24419766787975425,305.72970730498344,0.8196519963537116,1153.2833360183006,23.590776308190314
纳雍县,2020,0.5911805819042549,0.31830708531864504,0.6939275517456702,-0.04662325131365434,-0.16962446137117185,301.6901866889114,0.5392870520074904,1691.0673086189427,20.464184886260814
思南县,2020,0.7935865592148166,0.1848764624679137,0.7830257650600171,-0.020589760754977142,-0.2529435586975747,306.4032457253292,0.863756779530731,710.3531512391613,18.089235885916075
望谟县,2020,0.8045601862206833,0.22621396526001483,0.7946172855209593,-0.01975284044260439,-0.2635310010720196,306.44270907832026,0.8398271480391915,868.384553819536,24.56296874570864
岑巩县,2020,,,,,,,,667.6229258367741,18.022526751628238
独山县,2020,0.7990131205967396,0.20373499607559634,0.7983941899541204,-0.01971873905365909,-0.27076130001711196,306.1363579412823,0.8459933164365478,985.2025730215153,17.98209517234648
开阳县,2020,0.7402083933960045,0.24749684755903018,0.7662547130704136,-0.025776916583174343,-0.24304109097266918,306.5838949606729,0.7497754413959953,1070.9323902318959,17.18303730549028
道真仡佬族苗族自治县,2020,,,,,,,,1025.2530747198136,21.496693814494872
威宁彝族回族苗族自治县,2020,0.4613495690724938,0.29732322159183533,0.6200135578294192,-0.05662035652100948,-0.12779122795862602,304.9780749292967,0.355443797047624,2165.3990763232114,16.80985299715162
印江土家族苗族自治县,2020,0.7729149253385119,0.20730629846442822,0.7704664318495147,-0.020518231172817595,-0.24749101200843376,304.55739582067173,0.8277417788770733,919.8335693591554,21.97548504701651
册亨县,2020,0.8131887210782761,0.23766269101417362,0.7999160070455873,-0.015345037755713463,-0.27820342923394575,306.7825358241022,0.82927572891375,854.2598245809304,23.52865848211424
天柱县,2020,0.8377715930999431,0.19726683904641887,0.7945193151225293,-0.012985540173627479,-0.27479165095856156,307.1827538354642,0.8928624288331426,545.6569524161466,17.42753638746293
平塘县,2020,0.7714824491979806,0.2253621969060804,0.7865036134886001,-0.023918517287653384,-0.24816084787051265,307.37289405773885,0.8206336333514287,976.0408900263274,20.860607907300256
息烽县,2020,,,,,,,,1110.0713193979616,15.757215466548228
务川仡佬族苗族自治县,2020,0.7267354771397658,0.250520374684576,0.766255067618075,-0.030764409481253568,-0.2337913488453027,307.9433863836642,0.7447451017657286,970.9883621092166,21.087245202638517
赫章县,2020,0.5537786717331998,0.3015940988094661,0.6777870423079199,-0.0506477298377752,-0.15595739828569918,301.8881644484286,0.4892081541427716,1996.931258708182,20.026568106152954
德江县,2020,0.6965561354114738,0.2434161962699481,0.7451738776387872,-0.03170393483934142,-0.2226382678077011,308.7506383547306,0.7124732959404093,827.8412913631674,19.63223612060279
安龙县,2020,0.5953564825747805,0.3198170617280459,0.6967733799628792,-0.044493524488599466,-0.17650636970136438,304.34100404841206,0.5453393863279681,1280.657331577292,18.936114441483486
锦屏县,2020,0.8433027247718953,0.20498743071308148,0.7866939010455269,-0.009617703551469098,-0.2799749107533816,307.74973033128214,0.8896490659286181,619.0067905578541,18.457858963484203
罗甸县,2020,0.7920219476480791,0.2142042348393906,0.7921905531601311,-0.020540187742390515,-0.2573768258124215,307.7464589492763,0.8428726189378906,730.6836770235742,24.77747385500814
修文县,2020,0.5790586030893783,0.3103913471660056,0.6737071019529313,-0.041990767404106503,-0.17891302334889445,307.7559526016415,0.539590057489159,1275.3681694095196,13.964269004571241
凤冈县,2020,0.6933514805128965,0.2376882164295522,0.7480388538874957,-0.030816905810909557,-0.2274638426266303,311.66004439390264,0.7110583635267379,862.1705373624897,17.212570399169177
沿河土家族自治县,2020,0.6926729934672353,0.2384353530098569,0.7454729376847222,-0.03308380146076391,-0.2153083359019055,306.2401391631031,0.6999915299524555,748.3861885392911,21.731166837660012
剑河县,2020,0.863412723012478,0.16545776189400738,0.8064204372388651,-0.009697892028631644,-0.28488064895604587,307.7165139534067,0.9284580190450786,819.4556156980342,23.741981379452326
长顺县,2020,0.7450457817016898,0.22921526269183992,0.7736902895663127,-0.029199214908661474,-0.2361951717352584,305.78492646424,0.7983285360488813,1228.1410387740586,18.39980328888147
清镇市,2020,0.6150481957048387,0.29428622988784975,0.6960669392711686,-0.039196783038519936,-0.1906985929118505,307.12045989466316,0.582535416221052,1285.3667074088598,13.712743665060176
湄潭县,2020,,,,,,,,944.892863993953,16.807955707202666
松桃苗族自治县,2020,0.7526019959768008,0.24835235232900993,0.7539366618424709,-0.02119969096632131,-0.23873436335755616,303.41586547565464,0.779615268096632,707.5124487686747,18.599842986160763
台江县,2020,,,,,,,,915.0924992689506,22.343216278234227
龙里县,2020,0.7793553410699672,0.272403874910733,0.7687311826370965,-0.021655345944559663,-0.2569946064938055,304.73170970463383,0.8042940414182314,1304.2649190506875,16.457149948134877
余庆县,2020,,,,,,,,859.6895532631839,17.878689519729324
黎平县,2020,0.8386209268907079,0.19093651016522858,0.7939620149729794,-0.011803823375868064,-0.27531347664506073,307.5822612731161,0.902454719690037,699.8296428879928,18.534978675500206
惠水县,2020,0.747454970743682,0.25373577127709757,0.7653502142203562,-0.025904636290836083,-0.24057392514312045,306.11900854191947,0.7844215165128828,1140.746712685352,18.047990126150044
习水县,2020,0.6658717251218246,0.2631159554744286,0.699077337767663,-0.029684230396021503,-0.1951197592292334,303.22672735186734,0.6704688244252631,1051.0339394475234,22.96142119365141
