system:index,Elevation,Good_Ratio,LST,NDBSI,NDVI,RSEI,Slope,WET,Year,adcode,childrenNu,level,name,subFeature,.geo
0_00000000000000000000,1139.5523098322385,0.3557949066957153,309.92166606807024,-0.1251084208297059,0.5512825089697979,0.4142765427642993,11.184223136801421,-0.049357574577493735,2020,520102,0,district,南明区,0,"{""type"":""Polygon"",""coordinates"":[[[106.66424333641139,26.547008375362996],[106.66350315874764,26.54152374877591],[106.6637840985158,26.538816997950676],[106.66235268583266,26.531307927092968],[106.66300820906557,26.520552567863344],[106.665594427998,26.509146167643724],[106.66887193258404,26.506747196228755],[106.67121289601894,26.507251035171304],[106.67224295665962,26.511090396829147],[106.67449480306645,26.51167895000332],[106.67905200439178,26.510051362150907],[106.6832524936643,26.510631042044867],[106.68405067669873,26.52022262367912],[106.68817091998095,26.522189075372605],[106.6890225623355,26.51995055634902],[106.6906411957427,26.51971875611489],[106.6983376724637,26.523446509598134],[106.69890396039885,26.528601198495632],[106.70149915051606,26.5317939191894],[106.7083661510221,26.536146068644573],[106.71069826803652,26.53586510970199],[106.71658423112441,26.53221761643917],[106.72037008203695,26.531472934237474],[106.7256808564085,26.53526310737973],[106.72741097983632,26.534019084675997],[106.72728608151465,26.52589454108851],[106.72332644534929,26.507853010080986],[106.72282704167878,26.49967063045051],[106.72637202231267,26.491688828496862],[106.7267064030514,26.488875102464895],[106.72415581786566,26.486507338160852],[106.72556486744553,26.476251409673324],[106.72499860102337,26.473919312895646],[106.72734412143201,26.471885955727],[106.72863279148831,26.46855051787973],[106.72869074177402,26.463770359883846],[106.73107193573367,26.463770395167835],[106.73598585003911,26.46575023626984],[106.73936582101427,26.465794761577225],[106.74152404401835,26.470329690618627],[106.74333888257014,26.471471214526755],[106.7552134958269,26.46837658165381],[106.75562819631914,26.469353191749978],[106.75063393265614,26.4741556364489],[106.75091039387343,26.479337109989785],[106.75695698901654,26.480764014594175],[106.75902151571988,26.482280126568565],[106.75916425135973,26.484531930076894],[106.7618262968008,26.485709194637113],[106.76508147107104,26.48841578324382],[106.77183253838524,26.487604266305603],[106.77531952825994,26.492277427995624],[106.77947540217968,26.48979371533346],[106.77774532374167,26.48652074159394],[106.77943976001671,26.48457649507344],[106.7790696578925,26.47773625377349],[106.78016655524532,26.473589347061605],[106.7833637622386,26.470753288327998],[106.78610170291425,26.47090491444931],[106.79145707082363,26.46652605903309],[106.79311578646893,26.46452398067933],[106.79217049346867,26.46346265593991],[106.79456946801258,26.457683741349364],[106.79863622589251,26.457741625576077],[106.80127596741904,26.456350441094525],[106.79787372568289,26.453938036977643],[106.79876998549257,26.45076763850305],[106.80417435399134,26.44836414711941],[106.8054898426167,26.448943820627964],[106.80466934911632,26.451757562605017],[106.80190021690542,26.451182294882855],[106.80338960126888,26.4531844757869],[106.81099681316884,26.452145535260616],[106.81469784813837,26.449095455651776],[106.81269132044237,26.447918289779768],[106.8162674351484,26.449496768745213],[106.82494933179207,26.450803290637836],[106.82905615929299,26.45306403043911],[106.83036270045312,26.456479738802518],[106.82986323767548,26.45969472067948],[106.82633615081305,26.463168431163506],[106.81819828701235,26.46689176186773],[106.80957435148954,26.4729204831286],[106.8070460430076,26.475921450471194],[106.80529360802396,26.480737249696396],[106.80725560158727,26.485084849726466],[106.80692119011498,26.48741256772886],[106.80843284194329,26.490346622406094],[106.82283576576157,26.500812147836694],[106.83060351968831,26.503224505507443],[106.83527663393556,26.506274518238456],[106.83766670430181,26.506827485499226],[106.84152383842014,26.511607622247457],[106.84339215432013,26.517444589417153],[106.84082817557649,26.517939578442533],[106.83991851432603,26.52063287369159],[106.84235319880187,26.522634975566596],[106.843182652248,26.52482435980257],[106.84033328123077,26.525671604346726],[106.83884392315888,26.528097365653178],[106.84343680970733,26.53048741984929],[106.84392279773563,26.53270803943343],[106.84727162387044,26.533568668937445],[106.84541218916904,26.536748039862527],[106.849866827045,26.538558439218377],[106.85149436993972,26.540310800891927],[106.84462738319152,26.539276358056714],[106.8378406398934,26.539499318336272],[106.84007903722083,26.542772257289318],[106.83856744363172,26.544453305325405],[106.8341930620556,26.55305495517505],[106.83353757380775,26.555632307919247],[106.83861200803939,26.56356506191645],[106.84241117851649,26.564189364592092],[106.84456940291037,26.5630567288369],[106.84514461477144,26.56653930502454],[106.84096646169195,26.567257211305225],[106.84531855610035,26.569999545695698],[106.8527652066103,26.57359803363806],[106.85736701830699,26.574026125288555],[106.87244323773726,26.57458798103356],[106.88037152834308,26.576130832293625],[106.88370693304701,26.578177536682666],[106.88859851565687,26.582480548182073],[106.89349461522495,26.584977662510017],[106.90707710860964,26.588540465859307],[106.91249044586014,26.592174603096304],[106.91611567885619,26.59674077620291],[106.91692279493522,26.601315763819148],[106.9156876256937,26.60704131675712],[106.91164768237613,26.613029819870555],[106.90450412951064,26.616053132476473],[106.89709316333813,26.61771192584056],[106.88967316142441,26.617992885698786],[106.88340815746679,26.61654359406925],[106.8816869187685,26.618603747723103],[106.87936824207496,26.61864834105006],[106.87900707090179,26.62101607658323],[106.87053920675878,26.623999236401584],[106.86936200383995,26.62134604134349],[106.8607737568621,26.62393236999813],[106.85997557227115,26.626295726988246],[106.8580938845599,26.623905634468645],[106.85655993207831,26.625519843695297],[106.85182884733992,26.62475286927644],[106.85031717546923,26.62268381381708],[106.844315244182,26.619602553545064],[106.84235319880187,26.619250311862928],[106.84097978613983,26.617216936914915],[106.83546389181494,26.61349803337234],[106.8346567934541,26.611665410364306],[106.82930138838195,26.60760760025822],[106.82494933179207,26.60625649428752],[106.81497879944929,26.604339090239566],[106.81415836138993,26.60281852114227],[106.81808234001217,26.600575561201886],[106.82041443453076,26.600927842645934],[106.82050364622181,26.59898815466704],[106.81583047744681,26.596526722703576],[106.81756057924889,26.593775454011574],[106.82106988471972,26.593869094187564],[106.82297395085686,26.589597306634165],[106.8262201996334,26.586730120328056],[106.82585011051314,26.583292115511234],[106.82250133117407,26.585151519901817],[106.81904997716883,26.585410150602396],[106.8158081524778,26.583220778659484],[106.81144717422268,26.583907450607605],[106.81196441991,26.579096094862585],[106.81400667879736,26.579399352345863],[106.81127325895385,26.577258993952718],[106.80798248691868,26.576986987608095],[106.8123568108782,26.574967012140082],[106.81451501842821,26.57261257075219],[106.81200906908872,26.570659520441566],[106.8068052489184,26.569081005794004],[106.80681866136743,26.56784580697772],[106.80321569222691,26.568305105916455],[106.80083894880319,26.569954914659576],[106.79748126996739,26.57056585712302],[106.801391905765,26.574846547122096],[106.79804312994445,26.57700030339982],[106.79413246244711,26.576563333536754],[106.78805029746816,26.57733922876865],[106.77688919997998,26.57978722323223],[106.76859076577308,26.580139497598783],[106.76641923016479,26.58112943265273],[106.76838115334499,26.584010042340594],[106.7706330797328,26.584950918902063],[106.76905454184498,26.588857093800566],[106.76715939311073,26.587577342547434],[106.75505294358686,26.585530599515035],[106.75106203371703,26.586083519820242],[106.74787374903694,26.58449611922137],[106.74455178289351,26.578601116230836],[106.74136350166863,26.576295829041314],[106.73913841826212,26.5731298567585],[106.73384990773732,26.57908271850565],[106.72949781806014,26.57957768670695],[106.72543556096966,26.576153134213794],[106.72417813367127,26.5779278386042],[106.71728877563663,26.578083867796497],[106.70561936111164,26.57724556125634],[106.70507977855787,26.573776370957166],[106.70242219407093,26.573812069738224],[106.69979127372487,26.57088241345722],[106.69776238875568,26.571966020434544],[106.68995895888487,26.57073978057103],[106.68436277137396,26.57215325078073],[106.68462592447935,26.5758722037076],[106.68264162290419,26.576295821513245],[106.67683582668771,26.575622462384246],[106.6726576811348,26.572353933233117],[106.67060205885699,26.569754305925432],[106.67249709900501,26.567328521960423],[106.66814505333583,26.56559837647643],[106.6683858767991,26.563070083273065],[106.66620534112036,26.56080935126154],[106.66841259499574,26.558330110608132],[106.66630789480864,26.558423678108],[106.66348084910496,26.556800612230926],[106.66123343416565,26.553737240443592],[106.66044864804309,26.54671413153488],[106.66424333641139,26.547008375362996]]]}"
0_0000000000000000000a,1902.3412268067088,0.29166040139734395,299.1654198688527,-0.10644275575474496,0.5958868636502131,0.39999810453145046,17.91126922093038,-0.05733228266424342,2020,520201,0,district,钟山区,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[105.0381607842345,26.55949388639626],[105.03810281938281,26.55523549286908],[105.03890995951213,26.552622399608882],[105.04403344443796,26.552510952995206],[105.04473796747412,26.555775001273165],[105.04681588233011,26.55979715708574],[105.04329771161888,26.562267470327537],[105.04077832016567,26.559810498773622],[105.03754100727814,26.561174979231595],[105.0360383032265,26.559511738619406],[105.0381607842345,26.55949388639626]]],[[[104.5922283822013,26.743895579828273],[104.59475666551292,26.740212307248573],[104.5983373460794,26.738125477197016],[104.60474509565341,26.736957206677918],[104.6216450493223,26.73297075330804],[104.6255646130587,26.7327968300733],[104.6280394628129,26.73157955733138],[104.63342601349026,26.730852674776802],[104.6398471624762,26.730834870601228],[104.6509101336796,26.73308226854321],[104.65399138425667,26.734678586570084],[104.65247979610308,26.736640559927753],[104.65515079460572,26.74334266784186],[104.66218279392875,26.74503265102614],[104.6643587803967,26.747926598142968],[104.67393254531116,26.758895946733976],[104.68069697034622,26.76735039517684],[104.68254747889596,26.77605906282703],[104.68567332129138,26.781557150854535],[104.68877235554632,26.784054270493275],[104.70533348156255,26.80231868318386],[104.70515069817915,26.813644853783945],[104.70049540137407,26.842932182736035],[104.69654909003421,26.852059974261465],[104.6908637429581,26.854762181967455],[104.68420181577814,26.85238997240618],[104.67452998573219,26.84335583798496],[104.66737313192625,26.839391630855893],[104.6589142907275,26.837010480623107],[104.65145864635406,26.836707297709914],[104.64833279099074,26.840782918861603],[104.64773972278067,26.848127037988206],[104.64766838039742,26.854998512957657],[104.64476996861232,26.861852190823477],[104.6391113615177,26.863381600366473],[104.63686404173212,26.859230188373154],[104.63474146017829,26.847765897886845],[104.63342601349026,26.84387748235067],[104.63156213509598,26.834482172683117],[104.62994794856809,26.824404633708664],[104.6268355200919,26.81960216784554],[104.61832307383116,26.81322118421745],[104.61291864860544,26.809805502797158],[104.6033716596932,26.80160970989069],[104.59897504085814,26.795665711917962],[104.59712003324029,26.788334921534847],[104.60064269964779,26.778698877403134],[104.60420555545085,26.772250959477077],[104.60518210061373,26.766289133039287],[104.60284999917896,26.76148669715586],[104.59330302194151,26.750771497157412],[104.5917334369159,26.747337953090103],[104.5922283822013,26.743895579828273]]],[[[104.72711624559308,26.625247814207707],[104.7297872070676,26.625738269240063],[104.73144151748795,26.624342582817842],[104.73841559129139,26.623361590271475],[104.74333844151046,26.61820238980043],[104.74346323490944,26.61606650623709],[104.74575528561977,26.612793556981032],[104.74765036985634,26.61198640404523],[104.75155650620704,26.60799551605597],[104.75250185548732,26.605386931474985],[104.74839950865467,26.60408936244137],[104.74746753638856,26.6002099368101],[104.750254479492,26.59829703166926],[104.75255980505158,26.593958268868207],[104.75275599697822,26.591867007605224],[104.7595026933695,26.589320813329092],[104.76189272683189,26.586440278149347],[104.7612417132524,26.58428653110664],[104.76582566178467,26.5816110202575],[104.76923237484095,26.581784966827566],[104.7716403633913,26.58058101946971],[104.77461007141419,26.577134064613926],[104.77620645645686,26.56943769180439],[104.77621981092649,26.56188397058805],[104.7823466062743,26.557166266067945],[104.78496411836655,26.556550862559565],[104.7910017740666,26.55865561845085],[104.79567038631022,26.56136225003195],[104.80235910466295,26.562267421378817],[104.80452174882328,26.560858401123063],[104.81009559069068,26.55430351574054],[104.81439422927204,26.551436319615803],[104.82675480821015,26.545420934481406],[104.8404620591602,26.53819724545618],[104.86187471505123,26.52774508466911],[104.86236963587662,26.526857752644073],[104.87949702569817,26.52031622006115],[104.88594938611762,26.519036440255697],[104.89495675964103,26.51548703397337],[104.90621600548062,26.51464871998853],[104.90823599327432,26.51921035699361],[104.90474446900971,26.521569270613554],[104.90396865445325,26.523392994247782],[104.90084280262641,26.523847806068442],[104.89990635994015,26.527999226948882],[104.90183271141628,26.53588739983222],[104.90340232202166,26.537135960569053],[104.90849457495102,26.537452574820804],[104.9077276525074,26.541207130771543],[104.9095112630178,26.545688545592746],[104.91582093355953,26.545987241733947],[104.91727457241869,26.54977305559765],[104.92202792962225,26.551200013292995],[104.92394982613477,26.558151674312747],[104.92166230228608,26.55971685726282],[104.92402120596223,26.563087933700142],[104.92453396536338,26.56869303655978],[104.92807003619178,26.56817133335613],[104.9328323599705,26.564135820512686],[104.93580216711936,26.567934981379718],[104.93925346544017,26.565955113423712],[104.9445330463457,26.559003415875406],[104.9470791858939,26.558878502385276],[104.94914380970874,26.56231208258883],[104.95174341086977,26.56421158239914],[104.95228299806891,26.567029790025806],[104.9548290827297,26.56782347026008],[104.95807979808848,26.564974137688314],[104.96369381255846,26.56554491711752],[104.96530797616543,26.563912902563573],[104.96532134663151,26.567159083344936],[104.9705563262925,26.569531362435104],[104.9721393598725,26.572064107667558],[104.975479211698,26.572367356122196],[104.97604107525272,26.57363373385639],[104.9825647375497,26.57654549545141],[104.98119135987356,26.577624589252512],[104.9831711990489,26.581579805196377],[104.98240864294924,26.585552893555437],[104.98669385578562,26.589258435829187],[104.98325588810702,26.59383347220455],[104.98782648899868,26.604374781690943],[104.98668048354027,26.60416517723954],[104.98201176575549,26.599781872636633],[104.97858718061511,26.600780738031034],[104.97830628871132,26.603389275672818],[104.9823506981047,26.609025567035413],[104.98196719290632,26.614265015696954],[104.98056707685994,26.616730920482176],[104.98325588810702,26.619009530092452],[104.98437512505963,26.62143085081292],[104.98903936480865,26.62605486556124],[104.98781311665923,26.62823543723927],[104.98698813461255,26.633349985837413],[104.99249065047492,26.63407683163348],[104.99485398536365,26.635691028252108],[104.99975006540892,26.637144644121335],[105.00198414023193,26.636765629434223],[105.0060552679522,26.633662148080496],[105.00892692714831,26.633537276685697],[105.01034048555276,26.635847044777506],[105.01331021108884,26.637492474597742],[105.01807702579774,26.643396326023705],[105.02227749593636,26.651654623007097],[105.02236220552886,26.657901762318097],[105.02833291679559,26.670891140425823],[105.03022808560944,26.673959012287572],[105.03155684820656,26.678070294039575],[105.03545857405203,26.68036230955194],[105.04237907584236,26.681976447100666],[105.05231847191993,26.68194525460544],[105.05799043651962,26.6758407506407],[105.060821988912,26.675189688969432],[105.06176730741836,26.673624602781278],[105.06151311707391,26.66824688818647],[105.06413058309624,26.6660619927918],[105.06838906104934,26.658851569648775],[105.06827310981471,26.65668442896799],[105.07291505893483,26.652697987412196],[105.07481012315702,26.650245563554698],[105.07884115475046,26.647017172346985],[105.08287219665719,26.64548323588784],[105.08071844776582,26.649786200097694],[105.08694339034773,26.649581098332778],[105.08715738950808,26.651748271382118],[105.08893656385818,26.653933225631757],[105.09404226387574,26.656399065312325],[105.09551374485959,26.664198033282673],[105.09520160601795,26.67313411904836],[105.09182164168593,26.68090186561531],[105.08327797344124,26.69184444617611],[105.08093252797505,26.69848856909141],[105.07985784815592,26.70511025990713],[105.07929152113958,26.711990658143375],[105.07974188877076,26.721163041799745],[105.08302383877556,26.728734581099367],[105.08915065483147,26.73496398545496],[105.0944970433096,26.74141187408147],[105.09467991887946,26.75012049952981],[105.09131325698584,26.756287393369306],[105.08459789227547,26.762891335937645],[105.05630934822685,26.77002143540049],[105.0498436212963,26.77433338803373],[105.05238981952367,26.77917146887521],[105.05905168317138,26.781508040042272],[105.06595437002017,26.78683666828065],[105.06616397125329,26.792093959205637],[105.06202140896978,26.797342317353493],[105.05476651527812,26.805083351038572],[105.0472840856989,26.809381904535066],[105.03724226671335,26.811812080209968],[105.02384712730289,26.814215538508904],[105.01147310659248,26.81615978379391],[105.00345113236726,26.820895322660398],[104.99720398180362,26.830232682653268],[104.99558976530483,26.839850942424004],[104.99915254613389,26.845835093193507],[105.00657702736895,26.852786784834773],[105.01502250686895,26.858820008360244],[105.02089513082207,26.864375993694026],[105.02343686201934,26.869668996629873],[105.02516255128172,26.879773270748814],[105.02456948563605,26.89030125921801],[105.02240678954271,26.905172326656412],[105.02079258856662,26.913649061119393],[105.01870127574111,26.91775142561023],[105.00815105343568,26.917198513278272],[104.9983767194279,26.91458104393975],[104.98836156178675,26.90944856475114],[104.96909828051712,26.90354471262349],[104.9616738356957,26.89867097751747],[104.95554703137687,26.89219633478346],[104.94765886432862,26.883180045116873],[104.93673855367635,26.86568702401526],[104.92915805320364,26.849580696088797],[104.9258628343908,26.843373663685057],[104.92051632489763,26.83643973215273],[104.91645405300189,26.8322838663533],[104.91082672980588,26.829965093272754],[104.90081152838093,26.831039794923516],[104.8899804073495,26.83715317070163],[104.88043343685943,26.844653381058084],[104.87271032636644,26.850338774689686],[104.86675299540147,26.857174595517748],[104.86515657863838,26.864500874700195],[104.86303407576166,26.871831656663623],[104.85449045990889,26.881855711669278],[104.84522887453281,26.886386142055297],[104.83807198125601,26.884981539220373],[104.8299118782075,26.88057593117281],[104.82560880635869,26.87528739218006],[104.82439593086471,26.86770696019154],[104.82087322151898,26.861740668682856],[104.81554014912503,26.856893655932662],[104.80790170268469,26.850699954336093],[104.80489182425218,26.84902777715109],[104.80073146463903,26.84451069956248],[104.79606279009636,26.82881024995889],[104.79025260805498,26.82121191126189],[104.78390282716843,26.81566921482791],[104.77931888012596,26.812209010575444],[104.77168042562792,26.80734414029641],[104.76686021140537,26.803188226391857],[104.76076010917457,26.796031345159985],[104.75671576212594,26.789365042852783],[104.75627877029089,26.782016395534647],[104.75613607389589,26.769642425464575],[104.75694311587125,26.765977058248225],[104.75971669814388,26.744921173721877],[104.76315470212782,26.73393388767319],[104.76189272683189,26.71771620275816],[104.75738010957707,26.712481199931908],[104.75739800239916,26.70871772668228],[104.76257498985524,26.70351392854905],[104.76402863671139,26.698582206635205],[104.76210673490023,26.691055199734283],[104.75726865781633,26.688428757659167],[104.74769496558885,26.68562851986858],[104.74574184475752,26.67857415016836],[104.74431498369673,26.667805456503483],[104.7451755493561,26.657268646211282],[104.74503286318021,26.646718349773025],[104.7432804063834,26.640988464032418],[104.73745243745346,26.635200477196637],[104.72800804432288,26.630308858486273],[104.72401715154217,26.627539744186],[104.72711624559308,26.625247814207707]]]]}"
