name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
长兴县,2020,0.49648625734345125,0.25331997374752224,0.6231281974341939,-0.03613421724691461,-0.16772972401413688,309.2286300161867,0.3973242423434671,75.34771261624586,8.581323946128201
新昌县,2020,0.6389952932889819,0.236608758040227,0.7788340029764366,-0.02217832756277622,-0.24361745748788208,311.813934071692,0.6759937543135985,319.0041279065697,16.99233595514276
浦江县,2020,0.660581475298388,0.2769403476796466,0.7419648910135336,-0.02140086906996627,-0.23218647265395737,308.3434916088915,0.7010819159933812,290.14781221815497,17.527524098882502
开化县,2020,0.7822682828296104,0.21930720866678335,0.7860723954519525,-0.006297305838836902,-0.2852084994968647,306.99730490312646,0.8436741520580237,381.1231246024046,22.473575480499658
嵊泗县,2020,0.5558738844411995,0.3427484156296818,0.5851100884652956,-0.027079436376250876,-0.17676987419543,306.489744811655,0.5213767398354007,16.9633218516231,5.442462266684675
三门县,2020,0.6198439240139592,0.29290592928322334,0.7176184604679835,-0.021453165996981917,-0.2307280663960742,311.13477457429417,0.6339266974029597,105.38367399455402,12.52752617608736
遂昌县,2020,0.8168986848349922,0.2092836557984846,0.8092867681851696,-0.0072096552091821,-0.29114801634034704,304.45587286210525,0.8589486782373019,711.2648288012284,25.93742649513935
萧山区,2020,0.39209281279019786,0.28977025625725616,0.5027751380478268,-0.038422166479440106,-0.12260578580900534,311.70337190012765,0.29997744705303286,49.375048599247805,7.265740875884811
鄞州区,2020,0.5201262843833006,0.3212668434846933,0.6082099485875787,-0.0267172838763252,-0.17813897687243352,310.8032828505708,0.4733759558372351,80.06484280087649,9.585798277865837
永嘉县,2020,0.730896275023313,0.22464947794983403,0.760654295514815,-0.012671097497634419,-0.2594462548317677,307.031071214763,0.8052594382535125,412.4338295658196,22.811243571472033
海宁市,2020,0.4121590279962441,0.25661163633726564,0.51456665905277,-0.033221870573993256,-0.1379996933477702,311.5837545423019,0.26271618294441323,6.567411503586703,1.945186213152892
安吉县,2020,0.5291969260548463,0.22215429190988373,0.7072679890455769,-0.03898991973490513,-0.1818289598802969,309.0802740978026,0.4276249079475731,230.59422293466704,15.22766456971828
诸暨市,2020,0.6273166391500662,0.27408328354103634,0.7053692654648428,-0.023643850759241834,-0.21446097918725557,307.89542558749247,0.6472450984224635,170.60627706714044,14.368687018912428
磐安县,2020,0.7451450582941855,0.23635449369652328,0.8008265784195842,-0.013969836466086297,-0.2698545478522038,307.65604788944916,0.8034058956829658,578.6115166258522,22.285002784225068
龙游县,2020,0.5645462833520588,0.261123888338922,0.6952301924890449,-0.029243413251143855,-0.20244544137312817,310.32359527700316,0.5493182320363408,216.24713991961386,12.305007215590992
天台县,2020,0.6862266153990583,0.24960909979892482,0.7749161057469794,-0.018235907280905343,-0.2534509300031775,309.52669056399196,0.7404073655507974,353.69583565741823,18.1199457053336
松阳县,2020,0.7625746549674705,0.2472985404657711,0.7823187450506062,-0.010132751625857866,-0.276427200666003,306.7136753329713,0.780900257792761,539.1807335650875,23.01130462301769
